config,method,time_bin,distances_mean,distances_std,distances_sem,local_betweenness_mean,local_betweenness_std,local_betweenness_sem,cost_benefit_mean,cost_benefit_std,cost_benefit_sem,isolated_ratio_mean,isolated_ratio_std,isolated_ratio_sem
BA-localized,Adaptive TD,0.070707,1.0,0.0,0.0,0.0028345694074326504,0.0015654657710397033,0.00015654657710397033,1.5293345565025254,1.021106545049698,0.10211065450496978,0.013454149336502276,0.022409102731825073,0.0022409102731825075
BA-localized,Adaptive TD,0.080808,1.0,0.0,0.0,0.0027486345477699915,0.001760049404767229,0.0001760049404767229,1.685204979482323,1.2020521871311798,0.12020521871311798,0.01676173499702911,0.024485505119306392,0.0024485505119306392
BA-localized,Adaptive TD,0.090909,1.0,0.0,0.0,0.002638364501847969,0.0018047300866069064,0.00018047300866069063,1.6084215198863643,0.9632032641959638,0.09632032641959638,0.020035650623885917,0.025917439621960504,0.0025917439621960504
BA-localized,Adaptive TD,0.10101,1.0,0.0,0.0,0.0024089454789826326,0.0013978731749445567,0.00013978731749445566,1.5303903290719691,0.9033152393991255,0.09033152393991255,0.02131907308377896,0.02784123098779517,0.002784123098779517
BA-localized,Adaptive TD,0.111111,1.0,0.0,0.0,0.0024239448557060333,0.001120941772470885,0.00011209417724708851,1.6216666666666664,1.2065887005992484,0.12065887005992484,0.024705882352941164,0.030171295164338287,0.0030171295164338288
BA-localized,Adaptive TD,0.121212,1.0,0.0,0.0,0.002179880382227633,0.0010516372895133601,0.00010516372895133602,1.602086884469697,1.116861775324213,0.1116861775324213,0.027635175282234088,0.033891382158322485,0.0033891382158322486
BA-localized,Adaptive TD,0.131313,1.0,0.0,0.0,0.002421819593416367,0.0011634122396343527,0.00011634122396343527,1.5448832070707075,1.082942778195997,0.1082942778195997,0.029869281045751612,0.03590910777313455,0.003590910777313455
BA-localized,Adaptive TD,0.141414,1.0,0.0,0.0,0.0022379337527359865,0.0011464548925468531,0.00011464548925468532,1.818136343907828,1.2723747441858486,0.12723747441858485,0.0332600514953456,0.038724416177587574,0.0038724416177587572
BA-localized,Adaptive TD,0.151515,1.0,0.0,0.0,0.0021720440822290245,0.001101794267106563,0.00011017942671065629,1.6164837831439391,1.1221458177293815,0.11221458177293815,0.03588235294117645,0.039810297440898125,0.003981029744089813
BA-localized,Adaptive TD,0.161616,1.0,0.0,0.0,0.002205050978902089,0.0010647606079264803,0.00010647606079264803,1.6555473682133834,1.036496269862108,0.1036496269862108,0.038429391958803696,0.041702844558045495,0.004170284455804549
BA-localized,Adaptive TD,0.171717,1.0,0.0,0.0,0.002184102519409869,0.0011737664123342801,0.00011737664123342802,1.6806939512310612,0.9622509074854848,0.09622509074854849,0.04025945731828082,0.04302696157759337,0.004302696157759337
BA-localized,Adaptive TD,0.181818,1.0,0.0,0.0,0.002161243018223407,0.0011674050029544388,0.00011674050029544388,1.8589275568181822,1.2704515153393086,0.12704515153393087,0.043672014260249525,0.04559274367282083,0.0045592743672820835
BA-localized,Adaptive TD,0.191919,1.0,0.0,0.0,0.0021464708909166392,0.0010679441763745705,0.00010679441763745704,1.9337914299242425,1.49843459947103,0.149843459947103,0.047395523866112066,0.048926844454331,0.0048926844454331
BA-localized,Adaptive TD,0.20202,1.0,0.0,0.0,0.0020898816586106574,0.0011094202544765788,0.00011094202544765788,1.8369482915088386,1.1834378331682278,0.11834378331682278,0.050455535749653356,0.05217423792437674,0.005217423792437674
BA-localized,Adaptive TD,0.212121,1.0,0.0,0.0,0.0018032493055682136,0.0008117685676123889,8.117685676123888e-05,1.5370129024621215,0.9979514777306446,0.09979514777306446,0.05262032085561494,0.0536520056486239,0.00536520056486239
BA-localized,Adaptive TD,0.222222,1.0,0.0,0.0,0.0020288723945032015,0.0011566094529965926,0.00011566094529965926,1.8982790798611113,1.1758462886235266,0.11758462886235266,0.05714596949891064,0.05732444303325305,0.005732444303325305
BA-localized,Adaptive TD,0.232323,1.0,0.0,0.0,0.0021595898190975064,0.0011941663333736204,0.00011941663333736203,1.683669310290404,0.9985699068205713,0.09985699068205714,0.06057040998217464,0.0593334213052868,0.00593334213052868
BA-localized,Adaptive TD,0.242424,1.0,0.0,0.0,0.002032983993694376,0.0010410638065623038,0.00010410638065623038,1.8857057883522739,1.5892115316232445,0.15892115316232444,0.06426024955436717,0.06092163103771341,0.006092163103771342
BA-localized,Adaptive TD,0.252525,1.0,0.0,0.0,0.002123514806017977,0.0008622517120503474,8.622517120503474e-05,1.9191065932765172,1.4548353230199922,0.14548353230199923,0.06987522281639923,0.06445938497469415,0.0064459384974694155
BA-localized,Adaptive TD,0.262626,1.0,0.0,0.0,0.0020028259778036533,0.0009783517387074428,9.783517387074427e-05,1.895015782828284,1.3386451611318828,0.13386451611318828,0.0746167557932263,0.06739303673252982,0.0067393036732529814
BA-localized,Adaptive TD,0.272727,1.0,0.0,0.0,0.0018706913726313187,0.0010039173310925588,0.00010039173310925587,1.7189897017045426,1.2019436045356156,0.12019436045356155,0.07994652406417108,0.07125282446606487,0.007125282446606487
BA-localized,Adaptive TD,0.282828,1.0,0.0,0.0,0.001865524756925945,0.0008789295066464587,8.789295066464587e-05,1.8664139441287864,1.4737458350613268,0.1473745835061327,0.08555555555555552,0.07459526173747644,0.007459526173747644
BA-localized,Adaptive TD,0.292929,1.0,0.0,0.0,0.001942923735681148,0.0010770299824941498,0.00010770299824941498,2.0108628274936864,1.4340778929165967,0.14340778929165968,0.09222222222222218,0.07845439930677445,0.007845439930677444
BA-localized,Adaptive TD,0.30303,1.0,0.0,0.0,0.0018215822311458468,0.0009003633805854825,9.003633805854824e-05,1.7486473129734859,1.1697573995926906,0.11697573995926906,0.09832442067736177,0.08220514225875847,0.008220514225875847
BA-localized,Adaptive TD,0.313131,1.0,0.0,0.0,0.0018496329854717634,0.0008304918880140134,8.304918880140134e-05,2.220673630839646,1.7136648939520753,0.17136648939520754,0.10580114874232509,0.08518782007542434,0.008518782007542434
BA-localized,Adaptive TD,0.323232,1.0,0.0,0.0,0.0019469482395726187,0.0009285398909851733,9.285398909851732e-05,2.0323621961805567,1.302823347159036,0.1302823347159036,0.11265597147950081,0.08780429334365863,0.008780429334365864
BA-localized,Adaptive TD,0.333333,1.0,0.0,0.0,0.0017369761447830238,0.0007840862870637684,7.840862870637683e-05,1.9320638020833354,1.6497438793934351,0.16497438793934352,0.11888888888888877,0.09019463388063648,0.009019463388063647
BA-localized,Adaptive TD,0.343434,1.0,0.0,0.0,0.0019015859350161957,0.0009187061970629632,9.187061970629632e-05,2.26741556186869,1.9922834710855448,0.19922834710855447,0.12524460289166162,0.09176492133091917,0.009176492133091917
BA-localized,Adaptive TD,0.353535,1.0,0.0,0.0,0.0018069893364108165,0.000918726971171654,9.18726971171654e-05,2.0246838502209603,1.5345064270966473,0.15345064270966474,0.13311546840958594,0.09313938340667748,0.009313938340667748
BA-localized,Adaptive TD,0.363636,1.0,0.0,0.0,0.0018785449534371478,0.0008828478820628754,8.828478820628753e-05,2.357348188920455,2.471301880236822,0.2471301880236822,0.13891265597147934,0.09441940195334823,0.009441940195334824
BA-localized,Adaptive TD,0.373737,1.0,0.0,0.0,0.0018093986770722425,0.0009976687027500046,9.976687027500047e-05,2.059812282986114,1.4972041807289027,0.14972041807289027,0.14480689245395115,0.09513992507406202,0.009513992507406203
BA-localized,Adaptive TD,0.383838,1.0,0.0,0.0,0.0017685012093180148,0.0009636151186945527,9.636151186945526e-05,2.2348785708648986,2.1008119662745357,0.21008119662745356,0.15147752030104958,0.09796511639043032,0.009796511639043031
BA-localized,Adaptive TD,0.393939,1.0,0.0,0.0,0.0017528381316105131,0.0008351687783929604,8.351687783929604e-05,2.241021247632578,1.639032657658353,0.1639032657658353,0.16002970885323808,0.10040421744741143,0.010040421744741143
BA-localized,Adaptive TD,0.40404,1.0,0.0,0.0,0.001864472511203478,0.0010137375021399611,0.00010137375021399612,2.1003155579229777,1.8006775456530888,0.18006775456530888,0.1677916419092888,0.10228385114583088,0.010228385114583089
BA-localized,Adaptive TD,0.414141,1.0,0.0,0.0,0.0017218576581589013,0.0009279040889963877,9.279040889963877e-05,2.373760653409093,2.0934214493620784,0.20934214493620784,0.17558526440879363,0.10507967383641159,0.010507967383641159
BA-localized,Adaptive TD,0.424242,1.0,0.0,0.0,0.0017817634529319782,0.0008963105959365877,8.963105959365877e-05,2.329706143465909,1.8350894723439195,0.18350894723439196,0.18374925727866886,0.10703770817733109,0.010703770817733108
BA-localized,Adaptive TD,0.434343,1.0,0.0,0.0,0.001922920391768394,0.0009903395647140206,9.903395647140205e-05,2.317708727904042,2.0053250756780283,0.20053250756780283,0.19156862745098016,0.1093502022895935,0.01093502022895935
BA-localized,Adaptive TD,0.444444,1.0,0.0,0.0,0.0017822386231748026,0.0008356896223675582,8.356896223675582e-05,2.188616536458336,1.8159813004039336,0.18159813004039335,0.19960784313725466,0.10893410892001035,0.010893410892001035
BA-localized,Adaptive TD,0.454545,1.0,0.0,0.0,0.0015552803066406107,0.0008688564375811035,8.688564375811036e-05,2.2441885653409095,2.337697529427835,0.2337697529427835,0.20941176470588213,0.11160737418696556,0.011160737418696557
BA-localized,Adaptive TD,0.464646,1.0,0.0,0.0,0.001616846803848635,0.0008064458448207306,8.064458448207306e-05,2.1115451388888933,1.5849380618503401,0.158493806185034,0.2164349376114079,0.1129451591844577,0.01129451591844577
BA-localized,Adaptive TD,0.474747,1.0,0.0,0.0,0.001816394966013409,0.0009152735579671471,9.15273557967147e-05,2.30935852667298,1.8078305890600301,0.18078305890600302,0.22691424044365197,0.11398585154588023,0.011398585154588022
BA-localized,Adaptive TD,0.484848,1.0,0.0,0.0,0.0016964527769153617,0.0009662150159461408,9.662150159461408e-05,2.3181886245265093,2.1553440976535216,0.21553440976535215,0.23734997029114652,0.11688960807035131,0.011688960807035131
BA-localized,Adaptive TD,0.494949,1.0,0.0,0.0,0.0017295535194987277,0.000982086731789714,9.82086731789714e-05,2.4789539930555553,2.2252715123919002,0.22252715123919004,0.248334323628441,0.1188040683558014,0.01188040683558014
BA-localized,Adaptive TD,0.505051,1.0,0.0,0.0,0.0016166155154973486,0.0009892197858560635,9.892197858560636e-05,2.698074790877522,2.9283563686275595,0.29283563686275593,0.2597009308774011,0.12200315754040689,0.012200315754040689
BA-localized,Adaptive TD,0.515152,1.0,0.0,0.0,0.0016741186166006625,0.0009984148262740333,9.984148262740333e-05,2.740305693655298,2.6570514768169775,0.26570514768169773,0.27147950089126527,0.12264196047166594,0.012264196047166593
BA-localized,Adaptive TD,0.525253,1.0,0.0,0.0,0.001673161394204907,0.0010135449419729917,0.00010135449419729916,2.6757116082702055,3.0754578072703915,0.30754578072703914,0.28342642107347954,0.12671766974271434,0.012671766974271434
BA-localized,Adaptive TD,0.535354,1.0,0.0,0.0,0.0014285366076548006,0.0008892018299106057,8.892018299106057e-05,2.534142104640148,2.3590235877172296,0.23590235877172297,0.29482471776589386,0.1267024328806576,0.01267024328806576
BA-localized,Adaptive TD,0.545455,1.0,0.0,0.0,0.0018130264019069386,0.0009886981675409786,9.886981675409786e-05,2.57848455255682,2.0856902934175423,0.20856902934175423,0.30622103386809235,0.13040218884993518,0.013040218884993519
BA-localized,Adaptive TD,0.555556,1.0,0.0,0.0,0.0019550501786439025,0.0011418800126150102,0.00011418800126150102,3.4449858940972153,3.6617095358977534,0.36617095358977536,0.32289760348583846,0.12974264859506812,0.012974264859506812
BA-localized,Adaptive TD,0.565657,1.0,0.0,0.0,0.0015872367928784392,0.0009007113578620527,9.007113578620528e-05,2.963361643781566,3.020899914308631,0.3020899914308631,0.3371063576945927,0.13202775230494573,0.013202775230494573
